MSFT
1594906200001227922
23398
2052500, 0, 0
2052100, 0, 0
2052100, 0, 0
2052100, 0, 0
2052100, 0, 0
2051850, 0, 0
2052200, 0, 0
2052350, 0, 0
2053000, 0, 0
2053000, 0, 0
2053000, 0, 0
2053000, 0, 0
2052550, 0, 0
2052850, 0, 0
2052850, 0, 0
2052850, 0, 0
2052850, 0, 0
2052850, 0, 0
2052850, 0, 0
2052850, 0, 0
2052850, 0, 0
2052850, 0, 0
2052850, 0, 0
2052850, 0, 0
2052850, 0, 0
2052850, 0, 0
2052850, 0, 0
2053450, 0, 0
2053450, 0, 0
2055350, 0, 0
2055350, 0, 0
2055650, 0, 0
2055650, 0, 0
2055850, 0, 0
2055850, 0, 0
2055850, 0, 0
2055850, 0, 0
2055850, 0, 0
2055950, 0, 0
2055950, 0, 0
2055950, 0, 0
2055950, 0, 0
2054700, 0, 0
2054850, 0, 0
2054850, 0, 0
2054850, 0, 0
2054250, 0, 0
2054350, 0, 0
2054350, 0, 0
2054350, 0, 0
2054300, 0, 0
2054300, 0, 0
2053850, 0, 0
2053350, 0, 0
2053950, 0, 0
2053950, 0, 0
2053950, 0, 0
2053950, 0, 0
2053950, 0, 0
2053950, 0, 0
2055050, 0, 0
2055050, 0, 0
2055050, 0, 0
2055050, 0, 0
2055450, 0, 0
2055350, 0, 0
2055350, 0, 0
2055350, 0, 0
2055350, 0, 0
2055350, 0, 0
2055350, 0, 0
2055350, 0, 0
2055350, 0, 0
2055350, 0, 0
2055350, 0, 0
2055350, 0, 0
2055350, 0, 0
2054450, 0, 0
2054500, 0, 0
2054500, 0, 0
2054500, 0, 0
2054500, 0, 0
2054500, 0, 0
2054500, 0, 0
2054500, 0, 0
2054500, 0, 0
2054500, 0, 0
2054500, 0, 0
2054500, 0, 0
2054500, 0, 0
2053300, 0, 0
2053300, 0, 0
2053300, 0, 0
2053300, 0, 0
2053300, 0, 0
2053300, 0, 0
2052200, 0, 0
2052200, 0, 0
2051350, 0, 0
2051350, 0, 0
2051350, 0, 0
2051350, 0, 0
2051350, 0, 0
2051350, 0, 0
2051400, 0, 0
2051450, 0, 0
2051450, 0, 0
2051450, 0, 0
2051450, 0, 0
2051450, 0, 0
2051450, 0, 0
2051450, 0, 0
2051450, 0, 0
2051450, 0, 0
2051450, 0, 0
2051450, 0, 0
2051450, 0, 0
2051450, 0, 0
2051450, 0, 0
2051450, 0, 0
2051350, 0, 0
2051350, 0, 0
2051350, 0, 0
2051350, 0, 0
2051350, 0, 0
2050350, 0, 0
2050350, 0, 0
2050350, 0, 0
2050350, 0, 0
2050350, 0, 0
2050350, 0, 0
2050350, 0, 0
2050350, 0, 0
2050350, 0, 0
2050350, 0, 0
2050350, 0, 0
2050350, 0, 0
2050350, 0, 0
2049950, 0, 0
2050000, 0, 0
2050000, 0, 0
2050000, 0, 0
2050000, 0, 0
2048950, 0, 0
2048950, 0, 0
2048950, 0, 0
2049400, 0, 0
2049800, 0, 0
2049800, 0, 0
2049800, 0, 0
2049800, 0, 0
2049800, 0, 0
2049800, 0, 0
2050550, 0, 0
2050550, 0, 0
2050550, 0, 0
2050550, 0, 0
2050550, 0, 0
2050550, 0, 0
2050550, 0, 0
2050550, 0, 0
2050550, 0, 0
2050550, 0, 0
2050550, 0, 0
2050550, 0, 0
2050550, 0, 0
2050550, 0, 0
2050550, 0, 0
2048950, 0, 0
2048950, 0, 0
2048950, 0, 0
2048950, 2041100, 0
2048950, 2041100, 0
2048950, 2041100, 0
2048950, 2041100, 0
2050050, 2041100, 0
2050050, 2041100, 0
2050050, 2041100, 0
2050050, 2041100, 0
2051150, 2041100, 0
2050900, 2041100, 0
2050450, 2041100, 0
2050450, 2041100, 0
2050450, 2041100, 0
2051350, 2041100, 0
2051350, 2041100, 0
2051350, 2041100, 0
2050900, 2041100, 0
2051050, 2041100, 0
2051050, 2041100, 0
2051050, 2041100, 0
2051050, 2041100, 0
2049950, 2041100, 0
2049950, 2041100, 0
2048000, 2041100, 0
2048000, 2041100, 0
2048000, 2041100, 0
2048500, 2041100, 0
2048500, 2041100, 0
2048500, 2041100, 0
2048500, 2041100, 0
2048500, 2041100, 0
2048500, 2041100, 0
2048500, 2041100, 0
2049350, 2041100, 0
2049750, 2041100, 0
2049750, 2041100, 0
2049750, 2041100, 0
2049750, 2041100, 0
2049000, 2041100, 0
2049000, 2041100, 0
2049000, 2041100, 0
2049000, 2041100, 0
2049000, 2041100, 0
2049000, 2041100, 0
2049700, 2041100, 0
2048900, 2041100, 0
2048900, 2041100, 0
2048900, 2041100, 0
2048900, 2041100, 0
2048900, 2041100, 2080400
2048900, 2041100, 2080400
2048900, 2041100, 2080400
2048900, 2041100, 2080400
2049550, 2041100, 2080400
2049550, 2041100, 2080400
2049550, 2041100, 2080400
2049500, 2041100, 2080400
2049500, 2041100, 2080400
2049500, 2041100, 2080400
2049500, 2041100, 2080400
2049500, 2041100, 2080400
2049500, 2041100, 2080400
2051300, 2041100, 2080400
2050900, 2041100, 2080400
2050900, 2041100, 2080400
2049300, 2041100, 2080400
2049300, 2041100, 2080400
2049300, 2041100, 2080400
2049300, 2041100, 2080400
2049300, 2041100, 2080400
2049300, 2041100, 2080400
2049900, 2041100, 2080400
2049900, 2041100, 2080400
2049900, 2041100, 2080400
2049900, 2041100, 2080400
2048900, 2041100, 2080400
2048900, 2041100, 2080400
2048750, 2041100, 2080400
2048750, 2041100, 2080400
2048750, 2041100, 2080400
2048750, 2041100, 2080400
2048750, 2041100, 2080400
2048750, 2041100, 2080400
2048750, 2041100, 2080400
2048750, 2041100, 2080400
2048750, 2041100, 2080400
2048750, 2041100, 2080400
2048750, 2041100, 2080400
2048750, 2041100, 2080400
2048750, 2041100, 2080400
2048750, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046600, 2041100, 2080400
2046050, 2041100, 2080400
2046050, 2041100, 2080400
2046050, 2041100, 2080400
2046050, 2041100, 2080400
2046050, 2041100, 2080400
2046050, 2041100, 2080400
2046050, 2041100, 2080400
2045450, 2041100, 2080400
2045800, 2041100, 2080400
2045800, 2041100, 2080400
2045800, 2041100, 2080400
2045800, 2041100, 2080400
2045800, 2041100, 2080400
2045800, 2041100, 2080400
2045800, 2041100, 2080400
2045800, 2041100, 2080400
2045800, 2041100, 2080400
2044700, 2041100, 2080400
2044650, 2041100, 2080400
2044650, 2041100, 2080400
2044650, 2041100, 2080400
2044050, 2041100, 2080400
2044050, 2041100, 2080400
2044050, 2041100, 2080400
2044050, 2041100, 2080400
2043900, 2041100, 2080400
2043900, 2041100, 2080400
2043900, 2041100, 2080400
2043900, 2041100, 2080400
2043900, 2041100, 2080400
2043900, 2041100, 2080400
2043900, 2041100, 2080400
2043900, 2041100, 2080400
2043900, 2041100, 2080400
2043900, 2041100, 2080400
2043500, 2041100, 2080400
2043500, 2041100, 2080400
2043500, 2041100, 2080400
2043500, 2041100, 2080400
2043500, 2041100, 2080400
2043500, 2041100, 2080400
2043500, 2041100, 2080400
2043500, 2041100, 2080400
2043500, 2041100, 2080400
2043950, 2041100, 2080400
2043950, 2041100, 2080400
2045500, 2041100, 2080400
2045500, 2041100, 2080400
2045500, 2041100, 2080400
2045500, 2041100, 2080400
2045900, 2041100, 2080400
2046050, 2041100, 2080400
2046050, 2041100, 2080400
2046050, 2041100, 2080400
2046050, 2041100, 2080400
2046050, 2041100, 2080400
2046050, 2041100, 2080400
2046050, 2041100, 2080400
2046800, 2041100, 2080400
2046100, 2041100, 2080400
2046100, 2041100, 2080400
2046100, 2041100, 2080400
2046100, 2041100, 2080400
